patch_idx,tp,detected,truth,tp_small,truth_small,unmatched,recall,recall_small,precision,new_crater_pct
506183,20,22,46,20,44,2,0.43478260869565216,0.45454545454545453,0.9090909090909091,0.041666666666666664
506250,14,15,54,14,53,1,0.25925925925925924,0.2641509433962264,0.9333333333333333,0.01818181818181818
506256,22,23,40,20,38,1,0.55,0.5263157894736842,0.9565217391304348,0.024390243902439025
506327,14,14,31,14,31,0,0.45161290322580644,0.45161290322580644,1.0,0.0
506395,29,29,61,29,61,0,0.47540983606557374,0.47540983606557374,1.0,0.0
506397,25,29,60,25,60,4,0.4166666666666667,0.4166666666666667,0.8620689655172413,0.0625
506412,28,29,89,28,89,1,0.3146067415730337,0.3146067415730337,0.9655172413793104,0.011111111111111112
506442,33,35,89,33,89,2,0.3707865168539326,0.3707865168539326,0.9428571428571428,0.02197802197802198
506573,14,15,49,13,48,1,0.2857142857142857,0.2708333333333333,0.9333333333333333,0.02
506658,9,10,30,8,25,1,0.3,0.32,0.9,0.03225806451612903
506707,17,17,35,16,34,0,0.4857142857142857,0.47058823529411764,1.0,0.0
506724,12,16,31,12,31,4,0.3870967741935484,0.3870967741935484,0.75,0.11428571428571428
506755,18,18,38,18,37,0,0.47368421052631576,0.4864864864864865,1.0,0.0
506844,10,11,27,10,27,1,0.37037037037037035,0.37037037037037035,0.9090909090909091,0.03571428571428571
506850,3,4,12,3,12,1,0.25,0.25,0.75,0.07692307692307693
506990,2,2,2,2,2,0,1.0,1.0,1.0,0.0
506996,5,5,5,5,5,0,1.0,1.0,1.0,0.0
507076,5,6,8,5,8,1,0.625,0.625,0.8333333333333334,0.1111111111111111
507117,13,14,22,12,21,1,0.5909090909090909,0.5714285714285714,0.9285714285714286,0.043478260869565216
507951,12,12,13,11,12,0,0.9230769230769231,0.9166666666666666,1.0,0.0
507959,12,15,16,11,15,3,0.75,0.7333333333333333,0.8,0.15789473684210525
508033,15,18,27,14,26,3,0.5555555555555556,0.5384615384615384,0.8333333333333334,0.1
508056,10,10,13,10,13,0,0.7692307692307693,0.7692307692307693,1.0,0.0
508221,1,4,1,1,1,3,1.0,1.0,0.25,0.75
508229,6,6,7,6,7,0,0.8571428571428571,0.8571428571428571,1.0,0.0
508237,3,3,3,3,3,0,1.0,1.0,1.0,0.0
508242,2,2,2,2,2,0,1.0,1.0,1.0,0.0
508295,2,5,10,2,10,3,0.2,0.2,0.4,0.23076923076923078
508296,21,22,43,21,43,1,0.4883720930232558,0.4883720930232558,0.9545454545454546,0.022727272727272728
508307,24,25,47,24,47,1,0.5106382978723404,0.5106382978723404,0.96,0.020833333333333332
508335,8,8,31,8,31,0,0.25806451612903225,0.25806451612903225,1.0,0.0
508339,6,7,23,6,23,1,0.2608695652173913,0.2608695652173913,0.8571428571428571,0.041666666666666664
508399,7,8,16,7,16,1,0.4375,0.4375,0.875,0.058823529411764705
508426,17,21,29,17,29,4,0.5862068965517241,0.5862068965517241,0.8095238095238095,0.12121212121212122
508572,9,9,18,8,16,0,0.5,0.5,1.0,0.0
508679,13,14,15,13,15,1,0.8666666666666667,0.8666666666666667,0.9285714285714286,0.0625
508699,6,6,8,6,8,0,0.75,0.75,1.0,0.0
508738,5,5,6,5,6,0,0.8333333333333334,0.8333333333333334,1.0,0.0
508753,5,5,5,5,5,0,1.0,1.0,1.0,0.0
508788,3,3,3,3,3,0,1.0,1.0,1.0,0.0
508806,1,1,1,1,1,0,1.0,1.0,1.0,0.0
508851,9,9,9,8,8,0,1.0,1.0,1.0,0.0
508891,3,3,3,3,3,0,1.0,1.0,1.0,0.0
508954,5,5,6,3,4,0,0.8333333333333334,0.75,1.0,0.0
509602,7,7,8,7,8,0,0.875,0.875,1.0,0.0
509820,21,21,31,20,30,0,0.6774193548387096,0.6666666666666666,1.0,0.0
509825,22,25,43,21,42,3,0.5116279069767442,0.5,0.88,0.06521739130434782
509869,6,6,15,6,15,0,0.4,0.4,1.0,0.0
509871,9,10,18,9,18,1,0.5,0.5,0.9,0.05263157894736842
509923,3,3,5,3,5,0,0.6,0.6,1.0,0.0
509964,2,2,2,1,1,0,1.0,1.0,1.0,0.0
510023,3,3,4,3,4,0,0.75,0.75,1.0,0.0
510723,1,1,1,1,1,0,1.0,1.0,1.0,0.0
510753,1,2,1,1,1,1,1.0,1.0,0.5,0.5
510767,4,5,4,4,4,1,1.0,1.0,0.8,0.2
510770,1,2,1,1,1,1,1.0,1.0,0.5,0.5
510784,3,3,4,3,4,0,0.75,0.75,1.0,0.0
510822,4,4,4,4,4,0,1.0,1.0,1.0,0.0
510832,3,3,4,3,4,0,0.75,0.75,1.0,0.0
510934,4,5,5,4,5,1,0.8,0.8,0.8,0.16666666666666666
510975,11,11,11,11,11,0,1.0,1.0,1.0,0.0
511035,5,5,5,5,5,0,1.0,1.0,1.0,0.0
511039,4,4,4,4,4,0,1.0,1.0,1.0,0.0
511828,5,5,6,5,6,0,0.8333333333333334,0.8333333333333334,1.0,0.0
511860,8,9,13,8,13,1,0.6153846153846154,0.6153846153846154,0.8888888888888888,0.07142857142857142
511917,3,3,3,3,3,0,1.0,1.0,1.0,0.0
511929,2,2,2,2,2,0,1.0,1.0,1.0,0.0
511935,1,1,1,1,1,0,1.0,1.0,1.0,0.0
512019,12,12,34,12,34,0,0.35294117647058826,0.35294117647058826,1.0,0.0
512039,4,5,32,4,32,1,0.125,0.125,0.8,0.030303030303030304
